Numéro ANFR,Date dernière demande ANFR,Date dernière décision ANFR,Lieu-dit,Adresse 1,Adresse 2,Adresse 3,Code INSEE de la commune,Ville issue du code INSEE,Numéro du support,Support mutualisé oui/non,Stations sur le support,Nature du support,Hauteur du support,Latitude,Longitude,Altitude à la base NGF,Numéro de l'aérien,Azimut (degrés),Hauteur de l'antenne / sol
0590990396,23/07/2025,22/08/2025,,20 RUE DE PAS,,,59350,LILLE,1819364,non,,Bâtiment,"21,3",50°38'15''N,3°3'39''E,20,4647835,50.0,"19,3"
0590990396,23/07/2025,22/08/2025,,20 RUE DE PAS,,,59350,LILLE,1819364,non,,Bâtiment,"21,3",50°38'15''N,3°3'39''E,20,4647837,170.0,"19,3"
0590990396,23/07/2025,22/08/2025,,20 RUE DE PAS,,,59350,LILLE,1819364,non,,Bâtiment,"21,3",50°38'15''N,3°3'39''E,20,4647839,300.0,"19,3"
0590990396,23/07/2025,22/08/2025,,20 RUE DE PAS,,,59350,LILLE,1819364,non,,Bâtiment,"21,3",50°38'15''N,3°3'39''E,20,7896307,300.0,"19,8"
0590990396,23/07/2025,22/08/2025,,20 RUE DE PAS,,,59350,LILLE,1819364,non,,Bâtiment,"21,3",50°38'15''N,3°3'39''E,20,7896303,50.0,"19,8"
0590990396,23/07/2025,22/08/2025,,20 RUE DE PAS,,,59350,LILLE,1819364,non,,Bâtiment,"21,3",50°38'15''N,3°3'39''E,20,7896305,170.0,"19,8"
0590990392,28/08/2025,26/09/2025,,37 Rue Clemenceau,,,59648,WATTIGNIES,1812566,non,,Bâtiment,"20,4",50°35'53''N,3°3'14''E,48,4627691,110.0,"18,4"
0590990392,28/08/2025,26/09/2025,,37 Rue Clemenceau,,,59648,WATTIGNIES,1812566,non,,Bâtiment,"20,4",50°35'53''N,3°3'14''E,48,4627693,200.0,"18,4"
0590990392,28/08/2025,26/09/2025,,37 Rue Clemenceau,,,59648,WATTIGNIES,1812566,non,,Bâtiment,"20,4",50°35'53''N,3°3'14''E,48,9288155,200.0,"18,1"
0590990392,28/08/2025,26/09/2025,,37 Rue Clemenceau,,,59648,WATTIGNIES,1812566,non,,Bâtiment,"20,4",50°35'53''N,3°3'14''E,48,4627689,10.0,"18,4"
0590990392,28/08/2025,26/09/2025,,37 Rue Clemenceau,,,59648,WATTIGNIES,1812566,non,,Bâtiment,"20,4",50°35'53''N,3°3'14''E,48,9288151,10.0,"18,1"
0590990392,28/08/2025,26/09/2025,,37 Rue Clemenceau,,,59648,WATTIGNIES,1812566,non,,Bâtiment,"20,4",50°35'53''N,3°3'14''E,48,9288153,110.0,"18,1"
0590990383,24/06/2025,25/07/2025,,669 avenue de Dunkerque,,,59350,LILLE,1792154,non,,Immeuble,"23,9",50°38'46''N,2°59'46''E,39,4564420,180.0,"19,8"
0590990383,24/06/2025,25/07/2025,,669 avenue de Dunkerque,,,59350,LILLE,1792154,non,,Immeuble,"23,9",50°38'46''N,2°59'46''E,39,4564422,260.0,"19,8"
0590990383,24/06/2025,25/07/2025,,669 avenue de Dunkerque,,,59350,LILLE,1792154,non,,Immeuble,"23,9",50°38'46''N,2°59'46''E,39,4564418,30.0,"19,8"
0590990383,24/06/2025,25/07/2025,,669 avenue de Dunkerque,,,59350,LILLE,1792154,non,,Immeuble,"23,9",50°38'46''N,2°59'46''E,39,6759831,260.0,"20,2"
0590990383,24/06/2025,25/07/2025,,669 avenue de Dunkerque,,,59350,LILLE,1792154,non,,Immeuble,"23,9",50°38'46''N,2°59'46''E,39,6759829,180.0,"20,2"
0590990383,24/06/2025,25/07/2025,,669 avenue de Dunkerque,,,59350,LILLE,1792154,non,,Immeuble,"23,9",50°38'46''N,2°59'46''E,39,6759827,30.0,"20,2"
0590990370,01/09/2025,03/10/2025,,10 R PABLA NERUDA,RESIDENCE ELIE LECHIFFLART,,59112,BRUAY-SUR-L'ESCAUT,1783511,non,,Immeuble,17,50°24'18.288''N,3°32'49.056''E,31,4539328,90.0,"17,7"
0590990370,01/09/2025,03/10/2025,,10 R PABLA NERUDA,RESIDENCE ELIE LECHIFFLART,,59112,BRUAY-SUR-L'ESCAUT,1783511,non,,Immeuble,17,50°24'18.288''N,3°32'49.056''E,31,6770823,90.0,"17,7"
0590990370,01/09/2025,03/10/2025,,10 R PABLA NERUDA,RESIDENCE ELIE LECHIFFLART,,59112,BRUAY-SUR-L'ESCAUT,1783511,non,,Immeuble,17,50°24'18.288''N,3°32'49.056''E,31,4539332,270.0,"17,7"
0590990370,01/09/2025,03/10/2025,,10 R PABLA NERUDA,RESIDENCE ELIE LECHIFFLART,,59112,BRUAY-SUR-L'ESCAUT,1783511,non,,Immeuble,17,50°24'18.288''N,3°32'49.056''E,31,4539330,180.0,"17,7"
0590990370,01/09/2025,03/10/2025,,10 R PABLA NERUDA,RESIDENCE ELIE LECHIFFLART,,59112,BRUAY-SUR-L'ESCAUT,1783511,non,,Immeuble,17,50°24'18.288''N,3°32'49.056''E,31,6770827,270.0,"17,7"
0590990370,01/09/2025,03/10/2025,,10 R PABLA NERUDA,RESIDENCE ELIE LECHIFFLART,,59112,BRUAY-SUR-L'ESCAUT,1783511,non,,Immeuble,17,50°24'18.288''N,3°32'49.056''E,31,6770825,180.0,"17,7"
0590990364,28/08/2025,26/09/2025,,35 RESIDENCE KRANICHFELD,,,59079,BEUVRAGES,1777340,non,,Immeuble,25,50°23'15.360''N,3°30'43.596''E,23,4520437,70.0,"17,3"
0590990364,28/08/2025,26/09/2025,,35 RESIDENCE KRANICHFELD,,,59079,BEUVRAGES,1777340,non,,Immeuble,25,50°23'15.360''N,3°30'43.596''E,23,4520439,200.0,"17,3"
0590990364,28/08/2025,26/09/2025,,35 RESIDENCE KRANICHFELD,,,59079,BEUVRAGES,1777340,non,,Immeuble,25,50°23'15.360''N,3°30'43.596''E,23,4520441,330.0,"17,3"
0590990364,28/08/2025,26/09/2025,,35 RESIDENCE KRANICHFELD,,,59079,BEUVRAGES,1777340,non,,Immeuble,25,50°23'15.360''N,3°30'43.596''E,23,6770815,70.0,"17,3"
0590990364,28/08/2025,26/09/2025,,35 RESIDENCE KRANICHFELD,,,59079,BEUVRAGES,1777340,non,,Immeuble,25,50°23'15.360''N,3°30'43.596''E,23,6770813,200.0,"17,3"
0590990364,28/08/2025,26/09/2025,,35 RESIDENCE KRANICHFELD,,,59079,BEUVRAGES,1777340,non,,Immeuble,25,50°23'15.360''N,3°30'43.596''E,23,6770817,330.0,"17,3"
0590990362,14/04/2025,16/05/2025,,154 Avenue Jules Brame,Résidence des trois ponts Tour D,,59512,ROUBAIX,1776485,non,,Immeuble,"60,4",50°41'6''N,3°12'14''E,23,4510581,110.0,"45,1"
0590990362,14/04/2025,16/05/2025,,154 Avenue Jules Brame,Résidence des trois ponts Tour D,,59512,ROUBAIX,1776485,non,,Immeuble,"60,4",50°41'6''N,3°12'14''E,23,4510579,0.0,"45,1"
0590990362,14/04/2025,16/05/2025,,154 Avenue Jules Brame,Résidence des trois ponts Tour D,,59512,ROUBAIX,1776485,non,,Immeuble,"60,4",50°41'6''N,3°12'14''E,23,4510583,255.0,"45,1"
0590990350,29/08/2025,03/10/2025,,30 rue Alfred Musset,,,59507,RONCHIN,1736436,non,,Immeuble,"31,9",50°35'50''N,3°5'38''E,4,4393957,260.0,"28,6"
0590990350,29/08/2025,03/10/2025,,30 rue Alfred Musset,,,59507,RONCHIN,1736436,non,,Immeuble,"31,9",50°35'50''N,3°5'38''E,4,4393955,120.0,"29,9"
0590990350,29/08/2025,03/10/2025,,30 rue Alfred Musset,,,59507,RONCHIN,1736436,non,,Immeuble,"31,9",50°35'50''N,3°5'38''E,4,4393953,10.0,"29,9"
0590990345,11/09/2025,10/10/2025,,41 AV DU MARECHAL FOCH,,,59295,HAZEBROUCK,596829,oui,,Immeuble,33,50°43'59''N,2°31'51''E,32,4390853,180.0,27
0590990345,11/09/2025,10/10/2025,,41 AV DU MARECHAL FOCH,,,59295,HAZEBROUCK,596829,oui,,Immeuble,33,50°43'59''N,2°31'51''E,32,4390851,50.0,27
0590990345,11/09/2025,10/10/2025,,41 AV DU MARECHAL FOCH,,,59295,HAZEBROUCK,596829,oui,,Immeuble,33,50°43'59''N,2°31'51''E,32,4390855,280.0,27
0590990341,04/07/2025,08/08/2025,,3-9 r victor hugo,Résidence Victor Hugo,,59131,CAPPELLE-LA-GRANDE,1734352,oui,,Immeuble,"15,2",50°59'54''N,2°23'3''E,1,4386547,160.0,"13,2"
0590990341,04/07/2025,08/08/2025,,3-9 r victor hugo,Résidence Victor Hugo,,59131,CAPPELLE-LA-GRANDE,1734352,oui,,Immeuble,"15,2",50°59'54''N,2°23'3''E,1,7349592,160.0,"14,1"
0590990341,04/07/2025,08/08/2025,,3-9 r victor hugo,Résidence Victor Hugo,,59131,CAPPELLE-LA-GRANDE,1734352,oui,,Immeuble,"15,2",50°59'54''N,2°23'3''E,1,4386549,270.0,"13,2"
0590990341,04/07/2025,08/08/2025,,3-9 r victor hugo,Résidence Victor Hugo,,59131,CAPPELLE-LA-GRANDE,1734352,oui,,Immeuble,"15,2",50°59'54''N,2°23'3''E,1,4386545,30.0,"13,2"
0590990341,04/07/2025,08/08/2025,,3-9 r victor hugo,Résidence Victor Hugo,,59131,CAPPELLE-LA-GRANDE,1734352,oui,,Immeuble,"15,2",50°59'54''N,2°23'3''E,1,7349594,270.0,"14,1"
0590990341,04/07/2025,08/08/2025,,3-9 r victor hugo,Résidence Victor Hugo,,59131,CAPPELLE-LA-GRANDE,1734352,oui,,Immeuble,"15,2",50°59'54''N,2°23'3''E,1,7349590,30.0,"14,1"
0590990334,24/06/2025,25/07/2025,,80 rue Jean de Bologne,,,59178,DOUAI,1725139,non,,Immeuble,19,50°22'20''N,3°4'27''E,28,4366536,330.0,17
0590990334,24/06/2025,25/07/2025,,80 rue Jean de Bologne,,,59178,DOUAI,1725139,non,,Immeuble,19,50°22'20''N,3°4'27''E,28,6980875,330.0,"18,7"
0590990334,24/06/2025,25/07/2025,,80 rue Jean de Bologne,,,59178,DOUAI,1725139,non,,Immeuble,19,50°22'20''N,3°4'27''E,28,4366532,100.0,17
0590990334,24/06/2025,25/07/2025,,80 rue Jean de Bologne,,,59178,DOUAI,1725139,non,,Immeuble,19,50°22'20''N,3°4'27''E,28,4366534,200.0,17
0590990334,24/06/2025,25/07/2025,,80 rue Jean de Bologne,,,59178,DOUAI,1725139,non,,Immeuble,19,50°22'20''N,3°4'27''E,28,6980873,200.0,"18,7"
0590990334,24/06/2025,25/07/2025,,80 rue Jean de Bologne,,,59178,DOUAI,1725139,non,,Immeuble,19,50°22'20''N,3°4'27''E,28,6980871,100.0,"18,7"
0590990333,25/08/2025,26/09/2025,,rue Saint Lazare,Résidence Marthe Lazare Bâtiment B,,59122,CAMBRAI,1725739,oui,,Immeuble,25,50°10'45''N,3°13'41''E,46,4366526,30.0,"22,3"
0590990333,25/08/2025,26/09/2025,,rue Saint Lazare,Résidence Marthe Lazare Bâtiment B,,59122,CAMBRAI,1725739,oui,,Immeuble,25,50°10'45''N,3°13'41''E,46,4366530,290.0,"22,3"
0590990333,25/08/2025,26/09/2025,,rue Saint Lazare,Résidence Marthe Lazare Bâtiment B,,59122,CAMBRAI,1725739,oui,,Immeuble,25,50°10'45''N,3°13'41''E,46,4366528,150.0,"22,3"
0590990331,02/07/2025,04/08/2025,,"1, r Garnier",imm  Rubens  - tour Tea,,59271,GRANDE-SYNTHE,1723888,non,,Immeuble,"36,9",51°1'6''N,2°18'5''E,5,4361415,10.0,"34,9"
0590990331,02/07/2025,04/08/2025,,"1, r Garnier",imm  Rubens  - tour Tea,,59271,GRANDE-SYNTHE,1723888,non,,Immeuble,"36,9",51°1'6''N,2°18'5''E,5,4361419,190.0,"34,9"
0590990331,02/07/2025,04/08/2025,,"1, r Garnier",imm  Rubens  - tour Tea,,59271,GRANDE-SYNTHE,1723888,non,,Immeuble,"36,9",51°1'6''N,2°18'5''E,5,4361417,100.0,"34,9"
0590990331,02/07/2025,04/08/2025,,"1, r Garnier",imm  Rubens  - tour Tea,,59271,GRANDE-SYNTHE,1723888,non,,Immeuble,"36,9",51°1'6''N,2°18'5''E,5,6611979,100.0,"35,7"
0590990331,02/07/2025,04/08/2025,,"1, r Garnier",imm  Rubens  - tour Tea,,59271,GRANDE-SYNTHE,1723888,non,,Immeuble,"36,9",51°1'6''N,2°18'5''E,5,6611981,190.0,"35,7"
0590990331,02/07/2025,04/08/2025,,"1, r Garnier",imm  Rubens  - tour Tea,,59271,GRANDE-SYNTHE,1723888,non,,Immeuble,"36,9",51°1'6''N,2°18'5''E,5,6611977,10.0,"35,7"
0590990330,02/07/2025,04/08/2025,,r Raymond Lis,résidence Bizet,,59017,ARMENTIERES,1713520,oui,,Immeuble,"31,1",50°41'32''N,2°53'11''E,14,4351486,160.0,"27,8"
0590990330,02/07/2025,04/08/2025,,r Raymond Lis,résidence Bizet,,59017,ARMENTIERES,1713520,oui,,Immeuble,"31,1",50°41'32''N,2°53'11''E,14,4351484,0.0,"27,8"
0590990330,02/07/2025,04/08/2025,,r Raymond Lis,résidence Bizet,,59017,ARMENTIERES,1713520,oui,,Immeuble,"31,1",50°41'32''N,2°53'11''E,14,4351488,250.0,"27,8"
0590990330,02/07/2025,04/08/2025,,r Raymond Lis,résidence Bizet,,59017,ARMENTIERES,1713520,oui,,Immeuble,"31,1",50°41'32''N,2°53'11''E,14,6551340,250.0,27
0590990330,02/07/2025,04/08/2025,,r Raymond Lis,résidence Bizet,,59017,ARMENTIERES,1713520,oui,,Immeuble,"31,1",50°41'32''N,2°53'11''E,14,6551338,160.0,27
0590990330,02/07/2025,04/08/2025,,r Raymond Lis,résidence Bizet,,59017,ARMENTIERES,1713520,oui,,Immeuble,"31,1",50°41'32''N,2°53'11''E,14,6551336,0.0,27
0590990329,25/06/2025,25/07/2025,,48 RUE DES MEUNIERS,,,59350,LILLE,1719550,non,,Immeuble,"21,1",50°37'26''N,3°3'28''E,23,4349265,60.0,"19,1"
0590990329,25/06/2025,25/07/2025,,48 RUE DES MEUNIERS,,,59350,LILLE,1719550,non,,Immeuble,"21,1",50°37'26''N,3°3'28''E,23,4349267,210.0,"19,1"
0590990329,25/06/2025,25/07/2025,,48 RUE DES MEUNIERS,,,59350,LILLE,1719550,non,,Immeuble,"21,1",50°37'26''N,3°3'28''E,23,4349269,330.0,"19,1"
0590990327,15/07/2025,18/08/2025,,Résidence Savoie,11 rue Madame sans Gene,,59271,GRANDE-SYNTHE,1719435,non,,Immeuble,"35,5",51°1'8''N,2°19'2''E,6,4348267,200.0,"32,5"
0590990327,15/07/2025,18/08/2025,,Résidence Savoie,11 rue Madame sans Gene,,59271,GRANDE-SYNTHE,1719435,non,,Immeuble,"35,5",51°1'8''N,2°19'2''E,6,4348265,100.0,"32,5"
0590990327,15/07/2025,18/08/2025,,Résidence Savoie,11 rue Madame sans Gene,,59271,GRANDE-SYNTHE,1719435,non,,Immeuble,"35,5",51°1'8''N,2°19'2''E,6,4348269,350.0,"32,5"
0590990327,15/07/2025,18/08/2025,,Résidence Savoie,11 rue Madame sans Gene,,59271,GRANDE-SYNTHE,1719435,non,,Immeuble,"35,5",51°1'8''N,2°19'2''E,6,6611969,350.0,"33,2"
0590990327,15/07/2025,18/08/2025,,Résidence Savoie,11 rue Madame sans Gene,,59271,GRANDE-SYNTHE,1719435,non,,Immeuble,"35,5",51°1'8''N,2°19'2''E,6,6611965,100.0,"33,2"
0590990327,15/07/2025,18/08/2025,,Résidence Savoie,11 rue Madame sans Gene,,59271,GRANDE-SYNTHE,1719435,non,,Immeuble,"35,5",51°1'8''N,2°19'2''E,6,6611967,200.0,"33,2"
0590990326,31/07/2025,29/08/2025,,90 Bd de l'Egalité,OPHLM,,59599,TOURCOING,703347,oui,,Immeuble,27,50°43'48''N,3°10'4''E,38,4341929,250.0,"21,9"
0590990326,31/07/2025,29/08/2025,,90 Bd de l'Egalité,OPHLM,,59599,TOURCOING,703347,oui,,Immeuble,27,50°43'48''N,3°10'4''E,38,4341927,100.0,20
0590990326,31/07/2025,29/08/2025,,90 Bd de l'Egalité,OPHLM,,59599,TOURCOING,703347,oui,,Immeuble,27,50°43'48''N,3°10'4''E,38,4341925,0.0,20
0590990317,01/09/2025,03/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'15.792''N,3°29'33.972''E,27,4307877,240.0,"26,8"
0590990317,01/09/2025,03/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'15.792''N,3°29'33.972''E,27,4307875,150.0,"26,8"
0590990317,01/09/2025,03/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'15.792''N,3°29'33.972''E,27,4307879,340.0,"26,8"
0590990317,01/09/2025,03/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'15.792''N,3°29'33.972''E,27,6980882,150.0,"26,8"
0590990317,01/09/2025,03/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'15.792''N,3°29'33.972''E,27,6980884,240.0,"26,8"
0590990317,01/09/2025,03/10/2025,,2 Rue Gilbert Bostsarron,Résidence Beauchamps,,59491,RAISMES,1705064,oui,,Immeuble,"28,5",50°23'15.792''N,3°29'33.972''E,27,6980886,340.0,"26,8"
0590990316,11/07/2025,18/08/2025,,"1, Place Leroux de Fauquemont",,,59350,LILLE,1704276,non,,Immeuble,"40,5",50°37'47.964''N,3°2'10.680''E,20,4307873,330.0,"37,6"
0590990316,11/07/2025,18/08/2025,,"1, Place Leroux de Fauquemont",,,59350,LILLE,1704276,non,,Immeuble,"40,5",50°37'47.964''N,3°2'10.680''E,20,4307869,70.0,"37,6"
0590990316,11/07/2025,18/08/2025,,"1, Place Leroux de Fauquemont",,,59350,LILLE,1704276,non,,Immeuble,"40,5",50°37'47.964''N,3°2'10.680''E,20,4307871,220.0,"37,6"
0590990316,11/07/2025,18/08/2025,,"1, Place Leroux de Fauquemont",,,59350,LILLE,1704276,non,,Immeuble,"40,5",50°37'47.964''N,3°2'10.680''E,20,7802516,70.0,"39,5"
0590990316,11/07/2025,18/08/2025,,"1, Place Leroux de Fauquemont",,,59350,LILLE,1704276,non,,Immeuble,"40,5",50°37'47.964''N,3°2'10.680''E,20,7802520,330.0,"39,5"
0590990316,11/07/2025,18/08/2025,,"1, Place Leroux de Fauquemont",,,59350,LILLE,1704276,non,,Immeuble,"40,5",50°37'47.964''N,3°2'10.680''E,20,7802518,220.0,"39,5"
0590990314,26/08/2025,26/09/2025,,56 R du Train de Loos,,,59599,TOURCOING,703343,oui,,Immeuble,"30,6",50°43'44''N,3°7'44''E,32,4278191,120.0,"28,8"
0590990314,26/08/2025,26/09/2025,,56 R du Train de Loos,,,59599,TOURCOING,703343,oui,,Immeuble,"30,6",50°43'44''N,3°7'44''E,32,4278193,250.0,"28,8"
0590990314,26/08/2025,26/09/2025,,56 R du Train de Loos,,,59599,TOURCOING,703343,oui,,Immeuble,"30,6",50°43'44''N,3°7'44''E,32,4278189,10.0,"28,8"
0590990314,26/08/2025,26/09/2025,,56 R du Train de Loos,,,59599,TOURCOING,703343,oui,,Immeuble,"30,6",50°43'44''N,3°7'44''E,32,8624183,120.0,"29,9"
0590990314,26/08/2025,26/09/2025,,56 R du Train de Loos,,,59599,TOURCOING,703343,oui,,Immeuble,"30,6",50°43'44''N,3°7'44''E,32,8624185,250.0,"29,9"
0590990314,26/08/2025,26/09/2025,,56 R du Train de Loos,,,59599,TOURCOING,703343,oui,,Immeuble,"30,6",50°43'44''N,3°7'44''E,32,8624181,10.0,"29,9"
0590990312,28/08/2025,07/11/2025,,RUE PAUL ELUARD,Résidence Les Tilleuls,,59032,AULNOY-LEZ-VALENCIENNES,2246871,oui,,Immeuble,"26,3",50°19'53.760''N,3°30'50.508''E,62,6972619,230.0,"26,3"
0590990312,28/08/2025,07/11/2025,,RUE PAUL ELUARD,Résidence Les Tilleuls,,59032,AULNOY-LEZ-VALENCIENNES,2246871,oui,,Immeuble,"26,3",50°19'53.760''N,3°30'50.508''E,62,4258473,140.0,"26,3"
0590990312,28/08/2025,07/11/2025,,RUE PAUL ELUARD,Résidence Les Tilleuls,,59032,AULNOY-LEZ-VALENCIENNES,2246871,oui,,Immeuble,"26,3",50°19'53.760''N,3°30'50.508''E,62,4258471,40.0,"26,3"
0590990312,28/08/2025,07/11/2025,,RUE PAUL ELUARD,Résidence Les Tilleuls,,59032,AULNOY-LEZ-VALENCIENNES,2246871,oui,,Immeuble,"26,3",50°19'53.760''N,3°30'50.508''E,62,4258475,230.0,"26,3"
0590990312,28/08/2025,07/11/2025,,RUE PAUL ELUARD,Résidence Les Tilleuls,,59032,AULNOY-LEZ-VALENCIENNES,2246871,oui,,Immeuble,"26,3",50°19'53.760''N,3°30'50.508''E,62,6972615,40.0,"26,3"
0590990312,28/08/2025,07/11/2025,,RUE PAUL ELUARD,Résidence Les Tilleuls,,59032,AULNOY-LEZ-VALENCIENNES,2246871,oui,,Immeuble,"26,3",50°19'53.760''N,3°30'50.508''E,62,6972617,140.0,"26,3"
0590990311,25/06/2025,25/07/2025,,1 Allée du Muguet,,,59014,ANZIN,2085512,oui,,Immeuble,27,50°22'25.968''N,3°29'53.988''E,50,4258467,160.0,"27,3"
0590990311,25/06/2025,25/07/2025,,1 Allée du Muguet,,,59014,ANZIN,2085512,oui,,Immeuble,27,50°22'25.968''N,3°29'53.988''E,50,4258465,60.0,"27,3"
0590990311,25/06/2025,25/07/2025,,1 Allée du Muguet,,,59014,ANZIN,2085512,oui,,Immeuble,27,50°22'25.968''N,3°29'53.988''E,50,4258469,330.0,"27,3"
0590990311,25/06/2025,25/07/2025,,1 Allée du Muguet,,,59014,ANZIN,2085512,oui,,Immeuble,27,50°22'25.968''N,3°29'53.988''E,50,6759822,330.0,"27,3"
0590990311,25/06/2025,25/07/2025,,1 Allée du Muguet,,,59014,ANZIN,2085512,oui,,Immeuble,27,50°22'25.968''N,3°29'53.988''E,50,6759818,60.0,"27,3"
0590990311,25/06/2025,25/07/2025,,1 Allée du Muguet,,,59014,ANZIN,2085512,oui,,Immeuble,27,50°22'25.968''N,3°29'53.988''E,50,6759820,160.0,"27,3"
0590990310,11/07/2025,18/08/2025,,r d'hautmont - d.107,Résidence A Delessalle,,59365,LOUVROIL,1684795,oui,,Immeuble,"26,8",50°16'6''N,3°56'58''E,146,4253548,270.0,"24,5"
0590990310,11/07/2025,18/08/2025,,r d'hautmont - d.107,Résidence A Delessalle,,59365,LOUVROIL,1684795,oui,,Immeuble,"26,8",50°16'6''N,3°56'58''E,146,4253544,0.0,"24,5"
0590990310,11/07/2025,18/08/2025,,r d'hautmont - d.107,Résidence A Delessalle,,59365,LOUVROIL,1684795,oui,,Immeuble,"26,8",50°16'6''N,3°56'58''E,146,4253546,130.0,"24,5"
0590990305,18/09/2025,17/10/2025,,r salvador allende,Résidence Médicale Le Molinel,,59646,WASQUEHAL,804792,oui,,Immeuble,26,50°41'16''N,3°7'2''E,30,4241587,350.0,20
0590990305,18/09/2025,17/10/2025,,r salvador allende,Résidence Médicale Le Molinel,,59646,WASQUEHAL,804792,oui,,Immeuble,26,50°41'16''N,3°7'2''E,30,4241583,90.0,20
0590990305,18/09/2025,17/10/2025,,r salvador allende,Résidence Médicale Le Molinel,,59646,WASQUEHAL,804792,oui,,Immeuble,26,50°41'16''N,3°7'2''E,30,4241585,210.0,20
0590990305,18/09/2025,17/10/2025,,r salvador allende,Résidence Médicale Le Molinel,,59646,WASQUEHAL,804792,oui,,Immeuble,26,50°41'16''N,3°7'2''E,30,7567586,350.0,20
0590990305,18/09/2025,17/10/2025,,r salvador allende,Résidence Médicale Le Molinel,,59646,WASQUEHAL,804792,oui,,Immeuble,26,50°41'16''N,3°7'2''E,30,7567584,210.0,20
0590990305,18/09/2025,17/10/2025,,r salvador allende,Résidence Médicale Le Molinel,,59646,WASQUEHAL,804792,oui,,Immeuble,26,50°41'16''N,3°7'2''E,30,7567582,90.0,20
0590990295,16/09/2025,17/10/2025,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,4221597,220.0,27
0590990295,16/09/2025,17/10/2025,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,6776517,120.0,"27,9"
0590990295,16/09/2025,17/10/2025,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,4221599,310.0,27
0590990295,16/09/2025,17/10/2025,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,6776521,310.0,"28,5"
0590990295,16/09/2025,17/10/2025,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,4221595,120.0,27
0590990295,16/09/2025,17/10/2025,,148 r nationale,,,59350,LILLE,639124,oui,,Immeuble,41,50°38'1''N,3°3'14''E,20,6776519,220.0,"27,9"
0590990292,14/08/2025,12/09/2025,,sis 13 rue des Bateliers ,Résidence VOLGA immeuble PROMO,,59291,HAUTMONT,1668232,non,,Immeuble,"27,5",50°15'0''N,3°55'3''E,133,4209156,220.0,"25,5"
0590990292,14/08/2025,12/09/2025,,sis 13 rue des Bateliers ,Résidence VOLGA immeuble PROMO,,59291,HAUTMONT,1668232,non,,Immeuble,"27,5",50°15'0''N,3°55'3''E,133,4209154,100.0,"25,5"
0590990292,14/08/2025,12/09/2025,,sis 13 rue des Bateliers ,Résidence VOLGA immeuble PROMO,,59291,HAUTMONT,1668232,non,,Immeuble,"27,5",50°15'0''N,3°55'3''E,133,4209152,0.0,"25,5"
0590990289,25/02/2025,28/03/2025,,21 BOULEVARD DE LA LIBERTE,,,59179,DOUCHY-LES-MINES,1659188,non,,Bâtiment,26,50°17'59.820''N,3°23'35.880''E,48,4184630,70.0,"21,8"
0590990289,25/02/2025,28/03/2025,,21 BOULEVARD DE LA LIBERTE,,,59179,DOUCHY-LES-MINES,1659188,non,,Bâtiment,26,50°17'59.820''N,3°23'35.880''E,48,4184634,310.0,"21,8"
0590990289,25/02/2025,28/03/2025,,21 BOULEVARD DE LA LIBERTE,,,59179,DOUCHY-LES-MINES,1659188,non,,Bâtiment,26,50°17'59.820''N,3°23'35.880''E,48,6980893,70.0,"24,1"
0590990289,25/02/2025,28/03/2025,,21 BOULEVARD DE LA LIBERTE,,,59179,DOUCHY-LES-MINES,1659188,non,,Bâtiment,26,50°17'59.820''N,3°23'35.880''E,48,4184632,190.0,"21,8"
0590990289,25/02/2025,28/03/2025,,21 BOULEVARD DE LA LIBERTE,,,59179,DOUCHY-LES-MINES,1659188,non,,Bâtiment,26,50°17'59.820''N,3°23'35.880''E,48,6980897,310.0,"24,1"
0590990289,25/02/2025,28/03/2025,,21 BOULEVARD DE LA LIBERTE,,,59179,DOUCHY-LES-MINES,1659188,non,,Bâtiment,26,50°17'59.820''N,3°23'35.880''E,48,6980895,190.0,"24,1"
0590990288,31/07/2025,29/08/2025,,29 R St Vincent de Paul,imm abc export,,59650,WATTRELOS,462573,oui,,Immeuble,17,50°42'16''N,3°12'16''E,28,4168144,40.0,"12,6"
0590990288,31/07/2025,29/08/2025,,29 R St Vincent de Paul,imm abc export,,59650,WATTRELOS,462573,oui,,Immeuble,17,50°42'16''N,3°12'16''E,28,4168146,190.0,"13,7"
